mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
7.510307312011719,1.0959669258367233,0.15506633122762045,0.009540719439813203,0.8,0.0,0.01,5,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.0,0.04057971014492753,0.19148936170212766,0.07735635728235173,0.08238703474971058,179,0.9925558312655087,0.984081041968162,0.9824561403508771,0.986364337861516,0.00442801831110548
7.6587174733479815,1.1113713151609834,0.1530152161916097,0.020040012105158492,0.8,0.0,0.01,5,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.9}",0.0,0.0903954802259887,0.1651376146788991,0.08517769830162926,0.06751803157486533,77,0.9900990099009901,0.9812409812409812,0.978776529338327,0.9833721734934328,0.004861832770718793
7.5407288869222,1.0804724958759453,0.16963632901509604,0.008538105161713933,0.8,0.0,0.01,5,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.0,0.08762886597938144,0.1643835616438356,0.08400414254107236,0.06715823503577872,84,0.9900990099009901,0.9770114942528736,0.9861635220125786,0.9844246753888141,0.005482606262576009
11.310599644978842,1.712872243087828,0.21459436416625977,0.028428207054475414,0.8,0.0,0.01,5,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.0,0.041176470588235294,0.14942528735632185,0.06353391931485237,0.06301783218821122,360,0.9950248756218906,0.9898107714701602,0.9924050632911392,0.9924135701277299,0.0021286576053113292
11.581971565882364,1.5645168171522796,0.18547876675923666,0.02659005786634389,0.8,0.0,0.01,5,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.9}",0.0,0.04093567251461988,0.16901408450704225,0.06998325234055404,0.07199195145174872,291,0.9975062344139651,0.9898107714701602,0.9924050632911392,0.9932406897250882,0.003196742209677903
11.092466354370117,1.313006010820365,0.1630087693532308,0.017869709436540867,0.8,0.0,0.01,5,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.0,0.0862533692722372,0.16363636363636364,0.08329657763620028,0.06683697498948349,99,0.9950248756218906,0.9912536443148688,0.9924050632911392,0.9928945277426329,0.001578021541830614
6.079711675643921,1.3731115305744066,0.13690924644470215,0.008806774301721438,0.8,0.0,0.01,7,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.0,0.041666666666666664,0.23448275862068965,0.09204980842911877,0.10214168836468833,46,0.9975062344139651,0.9883720930232558,0.9961880559085133,0.9940221277819115,0.0040312585481932185
6.247878551483154,1.296456541780348,0.14278745651245117,0.022879074569750607,0.8,0.0,0.01,7,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.9}",0.0,0.03910614525139665,0.2111801242236025,0.08342875649166638,0.09173378736736394,97,0.9975062344139651,0.9898107714701602,0.9936628643852978,0.9936599567564744,0.0031416602638942226
5.9484916528066,1.1078110053363515,0.1252899964650472,0.01478193403613812,0.8,0.0,0.01,7,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.0,0.052770448548812667,0.14847161572052403,0.06708068808977889,0.061452108103007684,319,0.9975062344139651,0.9883720930232558,0.9974554707379135,0.9944445993917115,0.004293960443374914
10.146524826685587,2.245728260444965,0.16808740297953287,0.016390569840778635,0.8,0.0,0.01,7,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.0,0.041916167664670656,0.176,0.07263872255489022,0.07506400173290752,255,0.9975062344139651,0.9956076134699854,0.9974554707379135,0.9968564395406213,0.0008832965352309893
10.308416287104288,2.4171487357567396,0.17400534947713217,0.021203257451107523,0.8,0.0,0.01,7,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.9}",0.0,0.041916167664670656,0.23129251700680273,0.0910695615571578,0.10061841847361752,52,0.9975062344139651,0.9941520467836257,0.9974554707379135,0.9963712506451681,0.0015693509426968426
10.229731718699137,2.381000408460564,0.17949390411376953,0.0055882997567841194,0.8,0.0,0.01,7,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.0,0.07608695652173914,0.19653179190751446,0.09087291614308453,0.08091211182115107,55,0.9975062344139651,0.9927007299270073,0.9974554707379135,0.9958874783596287,0.002253466724451094
14.460366090138754,3.3083265496688137,0.2014154593149821,0.034255377813719144,0.8,0.0,0.01,7,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.0,0.042042042042042045,0.15384615384615385,0.0652960652960653,0.06492417095575218,340,0.9975062344139651,0.9985315712187959,0.9974554707379135,0.9978310921235582,0.0004957468842398909
14.923534790674845,3.3020628880027996,0.2011864185333252,0.034621882484557165,0.8,0.0,0.01,7,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.9}",0.0,0.04216867469879518,0.22077922077922077,0.08764929849267199,0.09569824602182318,62,0.9975062344139651,0.9985315712187959,0.9974554707379135,0.9978310921235582,0.0004957468842398909
14.925522247950235,2.950124868110725,0.1471372445424398,0.06160185999110065,0.8,0.0,0.01,7,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.0,0.04154302670623145,0.18579234972677597,0.07577845881100247,0.079618875118904,208,0.9975062344139651,0.9985315712187959,0.9987261146496815,0.9982546400941475,0.0005351293197113693
2.3966776529947915,0.29866535866294275,0.12395477294921875,0.011557473701948979,0.8,0.0,0.1,3,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.0,0.042042042042042045,0.2360248447204969,0.09268896225417965,0.1027967727332742,44,0.9975062344139651,1.0,0.9936628643852978,0.997056366266421,0.002606608008173684
2.440365791320801,0.05985454393254109,0.12018013000488281,0.01694064924659777,0.8,0.0,0.1,3,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.0,0.03943661971830986,0.19883040935672514,0.07942234302501167,0.08595551745917113,155,0.9975062344139651,1.0,0.9924050632911392,0.9966370992350347,0.003160940036586274
2.2730355262756348,0.08461921539212186,0.11948919296264648,0.004722443436414779,0.8,0.0,0.1,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.0,0.04,0.17391304347826086,0.07130434782608695,0.07437028222608069,269,0.9975062344139651,0.9941520467836257,0.9886506935687264,0.9934363249221057,0.0036505108549093235
3.7081071535746255,0.12269889927489648,0.11073366800944011,0.010396898797421627,0.8,0.0,0.1,3,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.0,0.044585987261146494,0.1360544217687075,0.060213469676617996,0.056632529378374874,402,1.0,1.0,1.0,1.0,0.0
3.36375625928243,0.19891238539544148,0.11165730158487956,0.008671565133295695,0.8,0.0,0.1,3,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.9}",0.0,0.044585987261146494,0.08860759493670886,0.04439786073261845,0.03617414374761823,569,1.0,1.0,1.0,1.0,0.0
3.1080731550852456,0.14004062952168506,0.10264849662780762,0.010852503784345909,0.8,0.0,0.1,3,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.0,0.06329113924050633,0.12244897959183673,0.06191337294411436,0.049999078863155855,378,1.0,1.0,1.0,1.0,0.0
4.698319594065349,0.5529388741943236,0.15768559773763022,0.0005541260971629395,0.8,0.0,0.1,3,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.0,0.044444444444444446,0.13333333333333333,0.05925925925925926,0.05543196128553988,408,1.0,1.0,1.0,1.0,0.0
4.929471333821614,0.3996540410260762,0.16800053914388022,0.030692205454884155,0.8,0.0,0.1,3,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.0,0.043478260869565216,0.0684931506849315,0.03732380385149891,0.02829883305694898,632,1.0,1.0,1.0,1.0,0.0
4.712449073791504,0.358036221374624,0.14597336451212564,0.00575125221706936,0.8,0.0,0.1,3,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.0,0.04416403785488959,0.1506849315068493,0.06494965645391297,0.06324828641269799,348,1.0,1.0,1.0,1.0,0.0
3.450692574183146,0.5073626452089004,0.1107638676961263,0.007033981107073456,0.8,0.0,0.1,5,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.0,0.0472972972972973,0.0,0.015765765765765768,0.02229615976714339,727,0.9975062344139651,1.0,0.9987261146496815,0.9987441163545488,0.0010181551111549936
3.179638385772705,0.23862377188792216,0.056639671325683594,0.02580562951281769,0.8,0.0,0.1,5,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.9}",0.0,0.04827586206896552,0.05063291139240506,0.032969591153790195,0.023332872033740185,667,0.9975062344139651,1.0,1.0,0.999168744804655,0.0011755723710499336
2.530568997065226,0.056250068020762205,0.07822601000467937,0.03337002287338906,0.8,0.0,0.1,5,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.0,0.0481283422459893,0.03278688524590164,0.026971742497296985,0.020073967316348747,696,1.0,1.0,1.0,1.0,0.0
3.7968347867329917,0.7654358926911716,0.12765773137410483,0.0037793935148645757,0.8,0.0,0.1,5,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.0,0.0472972972972973,0.05357142857142857,0.03362290862290862,0.023912565302362205,660,1.0,1.0,1.0,1.0,0.0
3.836670716603597,0.7584553006834812,0.13039024670918783,0.009725706459484397,0.8,0.0,0.1,5,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.9}",0.0,0.04895104895104895,0.05228758169934641,0.03374621021679845,0.023901020071569884,658,1.0,1.0,1.0,1.0,0.0
3.6495982011159263,0.7395226182117666,0.12343923250834148,0.007587699867192019,0.8,0.0,0.1,5,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.0,0.03773584905660377,0.031496062992125984,0.02307730401624325,0.01651575415628364,710,1.0,1.0,1.0,1.0,0.0
5.801118612289429,1.370337319570422,0.14710354804992676,0.014644391529504095,0.8,0.0,0.1,5,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.0,0.04713804713804714,0.1,0.049046015712682384,0.04084711542701106,522,1.0,1.0,1.0,1.0,0.0
6.57728910446167,1.1608576952095406,0.16196799278259277,0.04613794119457927,0.8,0.0,0.1,5,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.9}",0.0,0.04895104895104895,0.06535947712418301,0.03810350869174398,0.027763491131875352,625,1.0,1.0,1.0,1.0,0.0
6.468143065770467,0.6997453813308985,0.13532487551371256,0.008153742822632605,0.8,0.0,0.1,5,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.0,0.037940379403794036,0.03125,0.023063459801264678,0.016535470513315546,711,1.0,1.0,1.0,1.0,0.0
4.500957886377971,0.7922441571819583,0.1417852242787679,0.05143510175322994,0.8,0.0,0.1,7,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.0,0.045454545454545456,0.2028985507246377,0.08278436539306105,0.08693711161531685,106,0.9975062344139651,1.0,1.0,0.999168744804655,0.0011755723710499336
4.5731467405955,0.6465729234340436,0.10263737042744954,0.0023199688917823875,0.8,0.0,0.1,7,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.9}",0.0,0.04560260586319218,0.12738853503184713,0.05766371363167977,0.05270080615981973,426,0.9975062344139651,1.0,1.0,0.999168744804655,0.0011755723710499336
4.193144639333089,0.42827155004740175,0.10386141141255696,0.0030160254345828015,0.8,0.0,0.1,7,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.0,0.04375,0.03076923076923077,0.024839743589743588,0.01834638454226113,703,1.0,1.0,1.0,1.0,0.0
4.8333219687143965,0.7490616193910299,0.12255525588989258,0.008768337819508431,0.8,0.0,0.1,7,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.0,0.046822742474916385,0.20134228187919462,0.08272167478470367,0.08602801335928231,108,1.0,1.0,1.0,1.0,0.0
4.752183039983113,0.8337358584602291,0.12126739819844563,0.009024865241108886,0.8,0.0,0.1,7,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.9}",0.0,0.048109965635738834,0.1509433962264151,0.06635112062071798,0.06295782724692595,325,1.0,1.0,1.0,1.0,0.0
4.617733399073283,0.866163904892181,0.12982948621114096,0.010947483257896993,0.8,0.0,0.1,7,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.0,0.0438871473354232,0.03007518796992481,0.02465411176844934,0.01832232655708946,705,1.0,1.0,1.0,1.0,0.0
5.838041543960571,0.9333630642533782,0.12929447491963705,0.006663848289706882,0.8,0.0,0.1,7,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.0,0.0472972972972973,0.20915032679738563,0.0854825413648943,0.08955277568093489,76,1.0,1.0,1.0,1.0,0.0
5.918184041976929,1.0091926997952507,0.13876056671142578,0.014995240159673611,0.8,0.0,0.1,7,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.9}",0.0,0.048109965635738834,0.18292682926829268,0.0770122649680105,0.07742550568797059,187,1.0,1.0,1.0,1.0,0.0
5.671268383661906,0.9971027567945575,0.12786197662353516,0.010480122179734716,0.8,0.0,0.1,7,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.0,0.04501607717041801,0.043795620437956206,0.0296038992027914,0.020939046693768528,680,1.0,1.0,1.0,1.0,0.0
1.7790130774180095,0.09684930534432862,0.09477853775024414,0.0021214674962873113,0.8,0.0,0.2,3,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.0,0.04745762711864407,0.1935483870967742,0.08033533807180608,0.08236484867175009,129,0.9975062344139651,1.0,0.9987261146496815,0.9987441163545488,0.0010181551111549936
1.7593570550282795,0.12483529294182326,0.09463413556416829,0.003197628269065057,0.8,0.0,0.2,3,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.0,0.06832298136645963,0.14925373134328357,0.07252557090324774,0.06100500197570856,258,1.0,1.0,0.9987261146496815,0.9995753715498937,0.0006005153131095944
1.6609312693277996,0.09350641416304944,0.10130778948465984,0.011412480747737963,0.8,0.0,0.2,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.00749063670411985,0.04844290657439446,0.0947867298578199,0.05024009104544474,0.035661130791494425,513,1.0,1.0,1.0,1.0,0.0
3.015918572743734,0.25071546903075725,0.10615293184916179,0.008732013276470623,0.8,0.0,0.2,3,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.0,0.04895104895104895,0.17525773195876287,0.07473626030327062,0.07383529416293831,223,1.0,1.0,1.0,1.0,0.0
2.9917442003885903,0.2574270942904948,0.10702244440714519,0.002820476704547542,0.8,0.0,0.2,3,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.9}",0.0,0.04590163934426229,0.10606060606060606,0.050654081801622786,0.0434292706322104,508,1.0,1.0,1.0,1.0,0.0
2.774752696355184,0.25053305254160013,0.11013881365458171,0.010776762721067031,0.8,0.0,0.2,3,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.00749063670411985,0.0462046204620462,0.07526881720430108,0.04298802479015571,0.027763648940849556,578,1.0,1.0,1.0,1.0,0.0
3.903909126917521,0.3524451600806027,0.11126542091369629,0.0008639190125319983,0.8,0.0,0.2,3,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.0,0.04844290657439446,0.20408163265306123,0.0841748464091519,0.08706283876163164,83,1.0,1.0,1.0,1.0,0.0
3.8354341189066568,0.3227950513987642,0.12791943550109863,0.002337388410613807,0.8,0.0,0.2,3,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.0,0.046822742474916385,0.11851851851851852,0.0551137536644783,0.04873886510691569,456,1.0,1.0,1.0,1.0,0.0
3.5217463970184326,0.3514453052923909,0.11707488695780437,0.008547406473845377,0.8,0.0,0.2,3,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.00749063670411985,0.0462046204620462,0.12121212121212122,0.058302459459429086,0.04720813694679374,414,1.0,1.0,1.0,1.0,0.0
2.3294266859690347,0.3365247863775488,0.10785412788391113,0.007931248680931736,0.8,0.0,0.2,5,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.0,0.04964539007092199,0.2748091603053435,0.10815151679208851,0.11957492433579568,21,1.0,1.0,1.0,1.0,0.0
2.354832967122396,0.34112782696287686,0.10165119171142578,0.006960945223811478,0.8,0.0,0.2,5,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.9}",0.0,0.04697986577181208,0.16901408450704225,0.07199798342628477,0.0712314062225747,263,1.0,1.0,1.0,1.0,0.0
2.26502792040507,0.33234791520042833,0.10252118110656738,0.002946576556303378,0.8,0.0,0.2,5,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.00749063670411985,0.04946996466431095,0.06349206349206349,0.04015088828683143,0.023793190047691173,603,1.0,1.0,1.0,1.0,0.0
3.372286637624105,0.41414546250272216,0.11049056053161621,0.004774132280698735,0.8,0.0,0.2,5,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.0,0.050724637681159424,0.29577464788732394,0.11549976185616112,0.12914468144199817,14,1.0,1.0,1.0,1.0,0.0
3.385705550511678,0.4111948276909438,0.10658494631449382,0.006456172070807713,0.8,0.0,0.2,5,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.9}",0.0,0.04794520547945205,0.21794871794871795,0.08863130780938999,0.093512673315703,61,1.0,1.0,1.0,1.0,0.0
